name,age,keyword,is_crawled,scrawled_count,detected,detected_count
Huỳnh Tú,32,Ca sĩ Huỳnh Tú,True,51,False,0
Tăng Quỳnh My,27,Ca sĩ Tăng Quỳnh My,True,59,False,0
Vỹ Cường,29,Ca sĩ Vỹ Cường,True,67,False,0
Trọng Nghĩa,30,Ca sĩ Trọng Nghĩa,True,50,False,0
Mai Anh Tài,30,Ca sĩ Mai Anh Tài,True,44,False,0
Lê Minh Trung,51,Ca sĩ Lê Minh Trung,True,48,False,0
Quốc Bảo,29,Ca sĩ Quốc Bảo,True,54,False,0
Đức Trường,26,Ca sĩ Đức Trường,True,69,False,0
Nguyễn Hữu Kha,26,Ca sĩ Nguyễn Hữu Kha,True,32,False,0
Trịnh Thiên Ân,33,Ca sĩ Trịnh Thiên Ân,True,73,False,0
Lê Trọng Hiếu,30,Ca sĩ Lê Trọng Hiếu,True,75,False,0
Lee Thiên Vũ,33,Ca sĩ Lee Thiên Vũ,True,75,False,0
Thiên Tâm,23,Ca sĩ Thiên Tâm,True,48,False,0
Phương Tuệ Trinh,21,Ca sĩ Phương Tuệ Trinh,True,59,False,0
Triệu Đình Huy,28,Ca sĩ Triệu Đình Huy,True,42,False,0
Đặng Toàn Dinh,32,Ca sĩ Đặng Toàn Dinh,True,49,False,0
Quang Đông,27,Ca sĩ Quang Đông,True,51,False,0
Tân Trần,30,Ca sĩ Tân Trần,True,48,False,0
Mai Khôi,40,Ca sĩ Mai Khôi,True,57,False,0
Đức Quang,32,Ca sĩ Đức Quang,True,42,False,0
Hồ Trung Dũng,41,Ca sĩ Hồ Trung Dũng,True,66,False,0
Lý Phương Thanh,27,Ca sĩ Lý Phương Thanh,True,58,False,0
Nguyễn Gia Nhật,26,Ca sĩ Nguyễn Gia Nhật,True,37,False,0
Phan Trường,23,Ca sĩ Phan Trường,True,60,False,0
Lê Kiều Như,40,Ca sĩ Lê Kiều Như,True,64,False,0
Hồ Tuấn Anh,36,Ca sĩ Hồ Tuấn Anh,True,76,False,0
Võ Trọng Phúc,37,Ca sĩ Võ Trọng Phúc,True,48,False,0
Phan Ngọc Ánh,27,Ca sĩ Phan Ngọc Ánh,True,57,False,0
Vy Thuý Vân,37,Ca sĩ Vy Thuý Vân,True,77,False,0
Ya Suy,36,Ca sĩ Ya Suy,True,47,False,0
Hải Sâm,24,Ca sĩ Hải Sâm,True,56,False,0
Từ Trấn Minh,29,Ca sĩ Từ Trấn Minh,True,55,False,0
Lâm Nguyệt Ánh,34,Ca sĩ Lâm Nguyệt Ánh,True,81,False,0
Ngọc Khuê,40,Ca sĩ Ngọc Khuê,True,61,False,0
Hoàng Mai Hạ Vy,29,Ca sĩ Hoàng Mai Hạ Vy,True,50,False,0
Giao Linh,74,Ca sĩ Giao Linh,True,74,False,0
Fami Ngô,33,Ca sĩ Fami Ngô,True,71,False,0
Phương Nguyễn,28,Ca sĩ Phương Nguyễn,True,56,False,0
Trần Minh Hiếu,24,Ca sĩ Trần Minh Hiếu,True,74,False,0
Lữ Bình,35,Ca sĩ Lữ Bình,True,56,False,0
Quốc Đại,44,Ca sĩ Quốc Đại,True,56,False,0
Khánh Ngọc,40,Ca sĩ Khánh Ngọc,True,68,False,0
Cáp Anh Tài,38,Ca sĩ Cáp Anh Tài,True,53,False,0
Mai Hương,82,Ca sĩ Mai Hương,True,61,False,0
Dương Đình Phong,37,Ca sĩ Dương Đình Phong,True,62,False,0
Trọng Hải,29,Ca sĩ Trọng Hải,True,78,False,0
Thái Triệu Luân,42,Ca sĩ Thái Triệu Luân,True,75,False,0
Hiền Hồ,26,Ca sĩ Hiền Hồ,True,82,False,0
Hồ Bảo Nhi,28,Ca sĩ Hồ Bảo Nhi,True,88,False,0
Hữu Tuấn,32,Ca sĩ Hữu Tuấn,True,52,False,0
Thu Hòa,27,Ca sĩ Thu Hòa,True,90,False,0
Lê Mỹ Như,43,Ca sĩ Lê Mỹ Như,True,76,False,0
Nguyễn Ngọc Anh,42,Ca sĩ Nguyễn Ngọc Anh,True,87,False,0
Doll Phan Hiếu,30,Ca sĩ Doll Phan Hiếu,True,65,False,0
August Đỗ Hải Đăng,22,Ca sĩ August Đỗ Hải Đăng,True,56,False,0
Huỳnh Ái Vy,30,Ca sĩ Huỳnh Ái Vy,True,58,False,0
Đăng Dương,49,Ca sĩ Đăng Dương,True,72,False,0
Kim Thư,38,Ca sĩ Kim Thư,True,73,False,0
Họa Mi,68,Ca sĩ Họa Mi,True,59,False,0
Ploong Thiết,41,Ca sĩ Ploong Thiết,True,56,False,0
Huỳnh Phan Trọng Quỳnh,32,Ca sĩ Huỳnh Phan Trọng Quỳnh,True,71,False,0
Bảo Trâm Idol,32,Ca sĩ Bảo Trâm Idol,True,71,False,0
Huỳnh Võ Hoài Sơn,24,Ca sĩ Huỳnh Võ Hoài Sơn,True,69,False,0
Uyên Pím,29,Ca sĩ Uyên Pím,True,64,False,0
Đoàn Minh Tài,23,Ca sĩ Đoàn Minh Tài,True,76,False,0
Thái Ngọc Bích,36,Ca sĩ Thái Ngọc Bích,True,76,False,0
Nguyễn Ngọc Thảo Nhi,27,Ca sĩ Nguyễn Ngọc Thảo Nhi,True,61,False,0
Hùng Muzik,26,Ca sĩ Hùng Muzik,True,58,False,0
Andiez Nam Trương,28,Ca sĩ Andiez Nam Trương,True,53,False,0
Nit,26,Ca sĩ Nit,True,72,False,0
Trần Pen,29,Ca sĩ Trần Pen,True,50,False,0
Lâm Hoài Phong,24,Ca sĩ Lâm Hoài Phong,True,62,False,0
Lưu Hiền Trinh,32,Ca sĩ Lưu Hiền Trinh,True,67,False,0
Vũ Yến Ngọc,33,Ca sĩ Vũ Yến Ngọc,True,81,False,0
Vương Triệu Anh,34,Ca sĩ Vương Triệu Anh,True,62,False,0
Nguyễn Trần Tiến Tới,24,Ca sĩ Nguyễn Trần Tiến Tới,True,70,False,0
Vũ Song Vũ,24,Ca sĩ Vũ Song Vũ,True,81,False,0
Nguyễn Nam Dương ,21,Ca sĩ Nguyễn Nam Dương ,True,63,False,0
Cao Hà Đức Anh,21,Ca sĩ Cao Hà Đức Anh,True,64,False,0
Trần Thị Diệp Nhi,16,Ca sĩ Trần Thị Diệp Nhi,True,67,False,0
Ngọc Duyên,30,Ca sĩ Ngọc Duyên,True,67,False,0
Issac Thái,34,Ca sĩ Issac Thái,True,72,False,0
Võ Ngọc Quyền,33,Ca sĩ Võ Ngọc Quyền,True,86,False,0
Nguyễn Hưng,68,Ca sĩ Nguyễn Hưng,True,60,False,0
Phương Suri,31,Ca sĩ Phương Suri,True,80,False,0
Alan Thanh Điền,29,Ca sĩ Alan Thanh Điền,True,72,False,0
Tâm Đoan,46,Ca sĩ Tâm Đoan,True,66,False,0
Lê Duy Đức,24,Ca sĩ Lê Duy Đức,True,44,False,0
Như Ý,38,Ca sĩ Như Ý,True,55,False,0
Đạt Long Vinh,20,Ca sĩ Đạt Long Vinh,True,58,False,0
Nguyễn Khoa,28,Ca sĩ Nguyễn Khoa,True,40,False,0
Kim Thoa,37,Ca sĩ Kim Thoa,True,73,False,0
Thanh Ngọc,40,Ca sĩ Thanh Ngọc,True,77,False,0
Tường Vi (Violet),23,Ca sĩ Tường Vi (Violet),True,68,False,0
Phương Anh Bolero,30,Ca sĩ Phương Anh Bolero,True,61,False,0
Khưu Huy Vũ,38,Ca sĩ Khưu Huy Vũ,True,56,False,0
Ý Lan,65,Ca sĩ Ý Lan,True,73,False,0
Nguyễn Lâm Hoàng Phúc,30,Ca sĩ Nguyễn Lâm Hoàng Phúc,True,43,False,0
Phương Khanh,20,Ca sĩ Phương Khanh,True,64,False,0
Lương Phú Thiện,27,Ca sĩ Lương Phú Thiện,True,66,False,0
Đặng Hồng Ngọc,22,Ca sĩ Đặng Hồng Ngọc,True,75,False,0
Yori,28,Ca sĩ Yori,True,64,False,0
Thiên Quang,41,Ca sĩ Thiên Quang,True,56,False,0
Bé Bùi Hà My,19,Ca sĩ Bé Bùi Hà My,True,63,False,0
Nguyễn Tùng Hiếu,25,Ca sĩ Nguyễn Tùng Hiếu,True,76,False,0
Trần Nguyên Thắng ,34,Ca sĩ Trần Nguyên Thắng ,True,62,False,0
Trường Sơn,41,Ca sĩ Trường Sơn,True,60,False,0
Ngọc Thúy,33,Ca sĩ Ngọc Thúy,True,62,False,0
Đức Tuấn,43,Ca sĩ Đức Tuấn,True,75,False,0
Châu Tuấn ,49,Ca sĩ Châu Tuấn ,True,60,False,0
Trizzie Phương Trinh,57,Ca sĩ Trizzie Phương Trinh,True,67,False,0
Emily Vương Tuyền,20,Ca sĩ Emily Vương Tuyền,True,65,False,0
Phương Thúy,34,Ca sĩ Phương Thúy,True,71,False,0
Nguyễn Kiều Oanh,29,Ca sĩ Nguyễn Kiều Oanh,True,81,False,0
Dương Thành Đạt (Lohan),29,Ca sĩ Dương Thành Đạt (Lohan),True,63,False,0
Linh Mai,26,Ca sĩ Linh Mai,True,52,False,0
Nguyễn Thị Cẩm Giang,32,Ca sĩ Nguyễn Thị Cẩm Giang,True,53,False,0
Trần Tuấn Lương,28,Ca sĩ Trần Tuấn Lương,True,61,False,0
Lee Hool,30,Ca sĩ Lee Hool,True,58,False,0
Tiến Vinh,49,Ca sĩ Tiến Vinh,True,68,False,0
Mai Thiên Trang,31,Ca sĩ Mai Thiên Trang,True,78,False,0
Huyền Tâm Môn,20,Ca sĩ Huyền Tâm Môn,True,53,False,0
Hoàng Mai Trang,41,Ca sĩ Hoàng Mai Trang,True,63,False,0
Nhất Thiên Bảo,44,Ca sĩ Nhất Thiên Bảo,True,51,False,0
Ngọc Ký,40,Ca sĩ Ngọc Ký,True,45,False,0
Yong Anhh,27,Ca sĩ Yong Anhh,True,68,False,0
Nguyễn Xuân Lân,35,Ca sĩ Nguyễn Xuân Lân,True,57,False,0
Như Thùy,29,Ca sĩ Như Thùy,True,55,False,0
Gina M P336,23,Ca sĩ Gina M P336,True,40,False,0
Tùy Phong,30,Ca sĩ Tùy Phong,True,62,False,0
Trương Quân Bảo,29,Ca sĩ Trương Quân Bảo,True,73,False,0
Huy Vạc,30,Ca sĩ Huy Vạc,True,67,False,0
Sèn Hoàng Mỹ Lam,30,Ca sĩ Sèn Hoàng Mỹ Lam,True,83,False,0
Takej Minh Huy,38,Ca sĩ Takej Minh Huy,True,72,False,0
Phạm Anh Tuấn (Kazen Tuấn),31,Ca sĩ Phạm Anh Tuấn (Kazen Tuấn),True,26,False,0
Phạm Thị Bảo Trân,29,Ca sĩ Phạm Thị Bảo Trân,True,40,False,0
Ánh Tuyết,62,Ca sĩ Ánh Tuyết,True,88,False,0
Khang Việt,40,Ca sĩ Khang Việt,True,64,False,0
Đăng Vũ,46,Ca sĩ Đăng Vũ,True,44,False,0
Mai Hoa,48,Ca sĩ Mai Hoa,True,51,False,0
Trần Tuấn Anh (Brother A Tuấn Anh),35,Ca sĩ Trần Tuấn Anh (Brother A Tuấn Anh),True,57,False,0
Adam Thái,41,Ca sĩ Adam Thái,True,73,False,0
Phạm Đình Huy (H-Kray),23,Ca sĩ Phạm Đình Huy (H-Kray),True,60,False,0
Hakoota Dũng Hà,42,Ca sĩ Hakoota Dũng Hà,True,72,False,0
Trang Anh Thơ,43,Ca sĩ Trang Anh Thơ,True,50,False,0
Hồ Phong An,30,Ca sĩ Hồ Phong An,True,69,False,0
Justin Nguyễn,40,Ca sĩ Justin Nguyễn,True,68,False,0
Lê Anh Dũng,41,Ca sĩ Lê Anh Dũng,True,60,False,0
Hồ Quỳnh Tâm,49,Ca sĩ Hồ Quỳnh Tâm,True,70,False,0
Thiên Phúc,18,Ca sĩ Thiên Phúc,True,32,False,0
Hải Nguyên,34,Ca sĩ Hải Nguyên,True,53,False,0
Hồ Anh Dũng,41,Ca sĩ Hồ Anh Dũng,True,61,False,0
Hải Quân,39,Ca sĩ Hải Quân,True,66,False,0
Vũ Quốc Nhật,33,Ca sĩ Vũ Quốc Nhật,True,53,False,0
Jak Nguyễn,35,Ca sĩ Jak Nguyễn,True,73,False,0
Duy Drake,23,Ca sĩ Duy Drake,True,65,False,0
Ngọc Ny,33,Ca sĩ Ngọc Ny,True,60,False,0
Nguyễn Lan Thu,21,Ca sĩ Nguyễn Lan Thu,True,50,False,0
Addy Trần,35,Ca sĩ Addy Trần,True,63,False,0
Cao Luân Vũ,34,Ca sĩ Cao Luân Vũ,True,46,False,0
Dương Ý Nhi,24,Ca sĩ Dương Ý Nhi,True,51,False,0
Phan Ngọc Luân,35,Ca sĩ Phan Ngọc Luân,True,71,False,0
Hồng Ngọc,45,Ca sĩ Hồng Ngọc,True,76,False,0
Thiên Trường,40,Ca sĩ Thiên Trường,True,52,False,0
Linh Hoa,35,Ca sĩ Linh Hoa,True,45,False,0
Chương Đan,43,Ca sĩ Chương Đan,True,57,False,0
Cường Mio,27,Ca sĩ Cường Mio,True,67,False,0
Billy Nhựt Minh,26,Ca sĩ Billy Nhựt Minh,True,75,False,0
Lâm Vũ,41,Ca sĩ Lâm Vũ,True,72,False,0
Khánh Dung,34,Ca sĩ Khánh Dung,True,57,False,0
Trần Minh Quân,28,Ca sĩ Trần Minh Quân,True,52,False,0
Cindy Thái Tài,42,Ca sĩ Cindy Thái Tài,True,88,False,0
Lê Đức,27,Ca sĩ Lê Đức,True,34,False,0
Kiều Diễm - Lana,25,Ca sĩ Kiều Diễm - Lana,True,64,False,0
Anh Thúy,33,Ca sĩ Anh Thúy,True,54,False,0
Kiều Diễm,31,Ca sĩ Kiều Diễm,True,73,False,0
Trung Kiên,82,Ca sĩ Trung Kiên,True,55,False,0
Trần Quang Đại,39,Ca sĩ Trần Quang Đại,True,60,False,0
Hoài Nam,51,Ca sĩ Hoài Nam,True,20,False,0
Thái Thị Khánh Huyền,20,Ca sĩ Thái Thị Khánh Huyền,True,68,False,0
Dương Minh Tuấn,32,Ca sĩ Dương Minh Tuấn,True,56,False,0
Hồ Minh Tài,39,Ca sĩ Hồ Minh Tài,True,55,False,0
Trương Diễm,29,Ca sĩ Trương Diễm,True,66,False,0
Chế Linh,81,Ca sĩ Chế Linh,True,75,False,0
Nguyễn An An,28,Ca sĩ Nguyễn An An,True,49,False,0
Lê Thanh Ngọc,40,Ca sĩ Lê Thanh Ngọc,True,36,False,0
Tào Lữ Phụ,29,Ca sĩ Tào Lữ Phụ,True,85,False,0
Nam Dương,33,Ca sĩ Nam Dương,True,51,False,0
Vương Bảo Nam,35,Ca sĩ Vương Bảo Nam,True,52,False,0
Thanh Tuyền Ebony,38,Ca sĩ Thanh Tuyền Ebony,True,67,False,0
Âu Nam Thái,34,Ca sĩ Âu Nam Thái,True,42,False,0
Thanh Quý,29,Ca sĩ Thanh Quý,True,51,False,0
Long Nón Lá,23,Ca sĩ Long Nón Lá,True,59,False,0
Thái Sơn,29,Ca sĩ Thái Sơn,True,75,False,0
Lion Boy,30,Ca sĩ Lion Boy,True,63,False,0
Võ Nghi Bình,30,Ca sĩ Võ Nghi Bình,True,61,False,0
Thiện Nhân,21,Ca sĩ Thiện Nhân,True,70,False,0
Trần Mỹ Ngọc,32,Ca sĩ Trần Mỹ Ngọc,True,60,False,0
Mai Hằng (Tiger),25,Ca sĩ Mai Hằng (Tiger),True,66,False,0
Vy Dương,28,Ca sĩ Vy Dương,True,66,False,0
Liêu Anh Tuấn,38,Ca sĩ Liêu Anh Tuấn,True,55,False,0
Vũ Đức Mạnh,29,Ca sĩ Vũ Đức Mạnh,True,66,False,0
Quyn Si,29,Ca sĩ Quyn Si,True,52,False,0
Trang Nhung,49,Ca sĩ Trang Nhung,True,65,False,0
Ngọc Châu,37,Ca sĩ Ngọc Châu,True,63,False,0
Dương Hiếu Nghĩa,32,Ca sĩ Dương Hiếu Nghĩa,True,58,False,0
Ánh Linh,35,Ca sĩ Ánh Linh,True,46,False,0
Lê Thu Hà,30,Ca sĩ Lê Thu Hà,True,60,False,0
Y Thanh,44,Ca sĩ Y Thanh,True,49,False,0
Nguyễn Ngọc Tường Vy,21,Ca sĩ Nguyễn Ngọc Tường Vy,True,63,False,0
Bé Bảo An,17,Ca sĩ Bé Bảo An,True,49,False,0
M Qui,29,Ca sĩ M Qui,True,55,False,0
Sơn Ca,39,Ca sĩ Sơn Ca,True,51,False,0
Trương Ngọc Vân,33,Ca sĩ Trương Ngọc Vân,True,53,False,0
Lê Sang,43,Ca sĩ Lê Sang,True,52,False,0
Hoàng Nguyễn Ngọc Linh,20,Ca sĩ Hoàng Nguyễn Ngọc Linh,True,66,False,0
Nhã Ca,55,Ca sĩ Nhã Ca,True,60,False,0
Bé Thiên Khôi,18,Ca sĩ Bé Thiên Khôi,True,94,False,0
Hoàng Thiên Long,39,Ca sĩ Hoàng Thiên Long,True,32,False,0
Đức Tiến,39,Ca sĩ Đức Tiến,True,59,False,0
Địa Hải,40,Ca sĩ Địa Hải,True,35,False,0
Kỳ Phương,46,Ca sĩ Kỳ Phương,True,63,False,0
Quỳnh Như,34,Ca sĩ Quỳnh Như,True,57,False,0
Hoàng Mỹ An,27,Ca sĩ Hoàng Mỹ An,True,50,False,0
Wanbi Tuấn Anh,26,Ca sĩ Wanbi Tuấn Anh,True,68,False,0
Nguyễn Thị Thanh Xuân,23,Ca sĩ Nguyễn Thị Thanh Xuân,True,51,False,0
Đinh Ứng Phi Trường,39,Ca sĩ Đinh Ứng Phi Trường,True,76,False,0
Trương Lạc Quân,28,Ca sĩ Trương Lạc Quân,True,42,False,0
Tuyết Mai,35,Ca sĩ Tuyết Mai,True,52,False,0
Thiên Tú,30,Ca sĩ Thiên Tú,True,38,False,0
Zenky,34,Ca sĩ Zenky,True,71,False,0
Phạm Sắc Lệnh,26,Ca sĩ Phạm Sắc Lệnh,True,60,False,0
Hana ,21,Ca sĩ Hana ,True,65,False,0
Allan Thanh Tú,31,Ca sĩ Allan Thanh Tú,True,63,False,0
Trường Sang,22,Ca sĩ Trường Sang,True,48,False,0
Hạnh Kenny,31,Ca sĩ Hạnh Kenny,True,63,False,0
Kiều Dung Sao Mai,30,Ca sĩ Kiều Dung Sao Mai,True,43,False,0
Jokes Bii,24,Ca sĩ Jokes Bii,True,72,False,0
Bỉnh Tài,27,Ca sĩ Bỉnh Tài,True,60,False,0
Dương Triều Vỹ,38,Ca sĩ Dương Triều Vỹ,True,67,False,0
Hà Vân,42,Ca sĩ Hà Vân,True,51,False,0
Đỗ Phong (Gizo),26,Ca sĩ Đỗ Phong (Gizo),True,55,False,0
Bùi Minh Hạnh,20,Ca sĩ Bùi Minh Hạnh,True,55,False,0
Hữu Thọ,41,Ca sĩ Hữu Thọ,True,37,False,0
Tống Gia Vỹ,41,Ca sĩ Tống Gia Vỹ,True,46,False,0
Kim Tiểu Phương,35,Ca sĩ Kim Tiểu Phương,True,56,False,0
Cảnh Minh,32,Ca sĩ Cảnh Minh,True,51,False,0
Kiều Thương,31,Ca sĩ Kiều Thương,True,65,False,0
Đặng Minh,23,Ca sĩ Đặng Minh,True,63,False,0
Trương Đình,32,Ca sĩ Trương Đình,True,62,False,0
Ken Nguyễn,34,Ca sĩ Ken Nguyễn,True,68,False,0
Quách Quang,31,Ca sĩ Quách Quang,True,56,False,0
Lộc Thu Hằng,28,Ca sĩ Lộc Thu Hằng,True,33,False,0
Duy Quang,62,Ca sĩ Duy Quang,True,43,False,0
Lê Trinh,36,Ca sĩ Lê Trinh,True,49,False,0
Tô Minh Thắng,48,Ca sĩ Tô Minh Thắng,True,38,False,0
Mai Fin,33,Ca sĩ Mai Fin,True,55,False,0
Khánh Du,56,Ca sĩ Khánh Du,True,53,False,0
Đỗ Phú Quí,30,Ca sĩ Đỗ Phú Quí,True,76,False,0
Yến Nhi,36,Ca sĩ Yến Nhi,True,66,False,0
Cindy V,25,Ca sĩ Cindy V,True,76,False,0
Trần Thùy Dương (Saabirose),21,Ca sĩ Trần Thùy Dương (Saabirose),True,61,False,0
Quỳnh Trang,26,Ca sĩ Quỳnh Trang,True,52,False,0
Phan Nguyễn Hà Linh,20,Ca sĩ Phan Nguyễn Hà Linh,True,37,False,0
Lâm Gia Thành,33,Ca sĩ Lâm Gia Thành,True,61,False,0
Kevin Triệu,43,Ca sĩ Kevin Triệu,True,70,False,0
Only T,33,Ca sĩ Only T,True,64,False,0
Basker Ngọc Tân,32,Ca sĩ Basker Ngọc Tân,True,80,False,0
Hoàng Quân,42,Ca sĩ Hoàng Quân,True,49,False,0
Nguyễn Phan Tú Dung,52,Ca sĩ Nguyễn Phan Tú Dung,True,44,False,0
Lê Nhật Trường,33,Ca sĩ Lê Nhật Trường,True,36,False,0
Phạm Thùy Dung,38,Ca sĩ Phạm Thùy Dung,True,66,False,0
Phạm Nguyễn Duy,30,Ca sĩ Phạm Nguyễn Duy,True,44,False,0
Lâm Bảo Phi,39,Ca sĩ Lâm Bảo Phi,True,49,False,0
Anh Tuấn,45,Ca sĩ Anh Tuấn,True,64,False,0
Hương Ly Sao Mai,30,Ca sĩ Hương Ly Sao Mai,True,55,False,0
Nguyễn Nhật Linh,28,Ca sĩ Nguyễn Nhật Linh,True,52,False,0
Pudding Vũ,30,Ca sĩ Pudding Vũ,True,68,False,0
Danh Zoram,30,Ca sĩ Danh Zoram,True,64,False,0
Nguyễn Quang Huy,25,Ca sĩ Nguyễn Quang Huy,True,45,False,0
Hải Yến,41,Ca sĩ Hải Yến,True,62,False,0
Mai Quang Khải,21,Ca sĩ Mai Quang Khải,True,62,False,0
Nguyễn Thị Thu An,23,Ca sĩ Nguyễn Thị Thu An,True,40,False,0
Dương Nhất Linh,34,Ca sĩ Dương Nhất Linh,True,38,False,0
Khả Tú,49,Ca sĩ Khả Tú,True,56,False,0
Bùi Phương Khánh Thy (Thảo Ngọc),27,Ca sĩ Bùi Phương Khánh Thy (Thảo Ngọc),True,67,False,0
Trịnh Tuấn Vỹ,41,Ca sĩ Trịnh Tuấn Vỹ,True,71,False,0
Lê Hoàng Ngọc Ánh,23,Ca sĩ Lê Hoàng Ngọc Ánh,True,30,False,0
Vân Khánh,45,Ca sĩ Vân Khánh,True,47,False,0
Yến Nhi (Yinee),34,Ca sĩ Yến Nhi (Yinee),True,5,False,0
Chế Phong,50,Ca sĩ Chế Phong,True,56,False,0
Trung Quang,26,Ca sĩ Trung Quang,True,66,False,0
Nguyễn Trà My,31,Ca sĩ Nguyễn Trà My,True,50,False,0
Mihoo,22,Ca sĩ Mihoo,True,59,False,0
Ngọc Lan Trang,25,Ca sĩ Ngọc Lan Trang,True,58,False,0
Nguyễn Hoàng Ly,27,Ca sĩ Nguyễn Hoàng Ly,True,47,False,0
Phạm Duy Linh,25,Ca sĩ Phạm Duy Linh,True,44,False,0
Cao Trung,35,Ca sĩ Cao Trung,True,53,False,0
Yên Nhiên,29,Ca sĩ Yên Nhiên,True,45,False,0
Nguyên Trung,33,Ca sĩ Nguyên Trung,True,50,False,0
Lệ Rơi,36,Ca sĩ Lệ Rơi,True,66,False,0
Lê Thái Sơn,31,Ca sĩ Lê Thái Sơn,True,87,False,0
Thiên Vương,41,Ca sĩ Thiên Vương,True,61,False,0
Đăng Nguyên,36,Ca sĩ Đăng Nguyên,True,89,False,0
Hồ Gia Khánh,35,Ca sĩ Hồ Gia Khánh,True,89,False,0
Đông Chull,29,Ca sĩ Đông Chull,True,69,False,0
Vũ Thái Thảo Vy,21,Ca sĩ Vũ Thái Thảo Vy,True,70,False,0
Trương Đan Huy,40,Ca sĩ Trương Đan Huy,True,73,False,0
Linbi,23,Ca sĩ Linbi,True,54,False,0
Hà Văn Hữu Thắng,27,Ca sĩ Hà Văn Hữu Thắng,True,77,False,0
Châu Như Quỳnh,26,Ca sĩ Châu Như Quỳnh,True,86,False,0
Lê Hùng Cường,51,Ca sĩ Lê Hùng Cường,True,77,False,0
Huỳnh Lộc,40,Ca sĩ Huỳnh Lộc,True,70,False,0
Tô Khánh An,37,Ca sĩ Tô Khánh An,True,77,False,0
Trần Thúy Vân Quỳnh,39,Ca sĩ Trần Thúy Vân Quỳnh,True,63,False,0
Huy Đinh,25,Ca sĩ Huy Đinh,True,68,False,0
Phạm Kiều Huyền,24,Ca sĩ Phạm Kiều Huyền,True,69,False,0
Bùi Caroon,34,Ca sĩ Bùi Caroon,True,66,False,0
Lâm Ngọc Hoa,29,Ca sĩ Lâm Ngọc Hoa,True,59,False,0
Khánh Hòa,44,Ca sĩ Khánh Hòa,True,63,False,0
Hương Thủy,39,Ca sĩ Hương Thủy,True,62,False,0
Ngô Anh Đạt,23,Ca sĩ Ngô Anh Đạt,True,75,False,0
Phương Cẩm Ngọc,32,Ca sĩ Phương Cẩm Ngọc,True,62,False,0
Đào Phi Dương,39,Ca sĩ Đào Phi Dương,True,57,False,0
Bùi Công Nam,30,Ca sĩ Bùi Công Nam,True,69,False,0
Yuki Huy Nam,31,Ca sĩ Yuki Huy Nam,True,62,False,0
Huỳnh Nhật Huy,45,Ca sĩ Huỳnh Nhật Huy,True,80,False,0
Trung Quang Bolero,25,Ca sĩ Trung Quang Bolero,True,72,False,0
Huỳnh Quốc Đạt,25,Ca sĩ Huỳnh Quốc Đạt,True,55,False,0
Rum Hồ Minh Triết,27,Ca sĩ Rum Hồ Minh Triết,True,67,False,0
Đặng Huỳnh Quân,31,Ca sĩ Đặng Huỳnh Quân,True,62,False,0
Sỹ Tuệ,29,Ca sĩ Sỹ Tuệ,True,55,False,0
Phương Anh Idol,42,Ca sĩ Phương Anh Idol,True,72,False,0
Nipe,33,Ca sĩ Nipe,True,51,False,0
Duy Mạnh,48,Ca sĩ Duy Mạnh,True,74,False,0
Phạm Tùng Lâm,34,Ca sĩ Phạm Tùng Lâm,True,55,False,0
Châu Ngọc Linh,33,Ca sĩ Châu Ngọc Linh,True,62,False,0
Nguyên Khôi,39,Ca sĩ Nguyên Khôi,True,64,False,0
Ngọc Linh,44,Ca sĩ Ngọc Linh,True,54,False,0
Thiên Ân,23,Ca sĩ Thiên Ân,True,72,False,0
Hoàng Minh Quý,27,Ca sĩ Hoàng Minh Quý,True,51,False,0
Đặng Tuấn Phương,25,Ca sĩ Đặng Tuấn Phương,True,80,False,0
Châu Gia Kiệt,43,Ca sĩ Châu Gia Kiệt,True,81,False,0
Lưu Hưng,33,Ca sĩ Lưu Hưng,True,73,False,0
Nguyễn Bích Ngọc,29,Ca sĩ Nguyễn Bích Ngọc,True,67,False,0
Đặng Anh Tuấn,37,Ca sĩ Đặng Anh Tuấn,True,84,False,0
Tuấn Khương,30,Ca sĩ Tuấn Khương,True,55,False,0
Phạm Khánh Hưng,41,Ca sĩ Phạm Khánh Hưng,True,71,False,0
Bom B,28,Ca sĩ Bom B,True,75,False,0
Tống Hoàng Hải,37,Ca sĩ Tống Hoàng Hải,True,84,False,0
Đình Trường,26,Ca sĩ Đình Trường,True,75,False,0
Đinh Quốc Cường,30,Ca sĩ Đinh Quốc Cường,True,75,False,0
Đặng Việt Thái,32,Ca sĩ Đặng Việt Thái,True,72,False,0
Nguyễn Minh Nhật,19,Ca sĩ Nguyễn Minh Nhật,True,73,False,0
Bảo Ngọc,31,Ca sĩ Bảo Ngọc,True,71,False,0
Châu Việt Cường,39,Ca sĩ Châu Việt Cường,True,83,False,0
Quách An An,38,Ca sĩ Quách An An,True,75,False,0
Khánh Phong,31,Ca sĩ Khánh Phong,True,74,False,0
Dương Nghi Đình,14,Ca sĩ Dương Nghi Đình,True,77,False,0
Quang Trường,43,Ca sĩ Quang Trường,True,73,False,0
Đình Phước,32,Ca sĩ Đình Phước,True,62,False,0
Nguyễn Hoàng Bảo Trân,30,Ca sĩ Nguyễn Hoàng Bảo Trân,True,74,False,0
Rôti,28,Ca sĩ Rôti,True,74,False,0
Tùng Anh Bolero,37,Ca sĩ Tùng Anh Bolero,True,81,False,0
