name,age,keyword,is_crawled,scrawled_count
Như Ý,38,Ca sĩ Như Ý,False,0
Đạt Long Vinh,20,Ca sĩ Đạt Long Vinh,False,0
Nguyễn Khoa,28,Ca sĩ Nguyễn Khoa,False,0
Kim Thoa,37,Ca sĩ Kim Thoa,False,0
Thanh Ngọc,40,Ca sĩ Thanh Ngọc,False,0
Tường Vi (Violet),23,Ca sĩ Tường Vi (Violet),False,0
Phương Anh Bolero,30,Ca sĩ Phương Anh Bolero,False,0
Khưu Huy Vũ,38,Ca sĩ Khưu Huy Vũ,False,0
Ý Lan,65,Ca sĩ Ý Lan,False,0
Nguyễn Lâm Hoàng Phúc,30,Ca sĩ Nguyễn Lâm Hoàng Phúc,False,0
Phương Khanh,20,Ca sĩ Phương Khanh,False,0
Lương Phú Thiện,27,Ca sĩ Lương Phú Thiện,False,0
Đặng Hồng Ngọc,22,Ca sĩ Đặng Hồng Ngọc,False,0
Yori,28,Ca sĩ Yori,False,0
Thiên Quang,41,Ca sĩ Thiên Quang,False,0
Bé Bùi Hà My,19,Ca sĩ Bé Bùi Hà My,False,0
Nguyễn Tùng Hiếu,25,Ca sĩ Nguyễn Tùng Hiếu,False,0
Trần Nguyên Thắng ,34,Ca sĩ Trần Nguyên Thắng ,False,0
Trường Sơn,41,Ca sĩ Trường Sơn,False,0
Ngọc Thúy,33,Ca sĩ Ngọc Thúy,False,0
Đức Tuấn,43,Ca sĩ Đức Tuấn,False,0
Châu Tuấn ,49,Ca sĩ Châu Tuấn ,False,0
Trizzie Phương Trinh,57,Ca sĩ Trizzie Phương Trinh,False,0
Emily Vương Tuyền,20,Ca sĩ Emily Vương Tuyền,False,0
Phương Thúy,34,Ca sĩ Phương Thúy,False,0
Nguyễn Kiều Oanh,29,Ca sĩ Nguyễn Kiều Oanh,False,0
Dương Thành Đạt (Lohan),29,Ca sĩ Dương Thành Đạt (Lohan),False,0
Linh Mai,26,Ca sĩ Linh Mai,False,0
Nguyễn Thị Cẩm Giang,32,Ca sĩ Nguyễn Thị Cẩm Giang,False,0
Trần Tuấn Lương,28,Ca sĩ Trần Tuấn Lương,False,0
Lee Hool,30,Ca sĩ Lee Hool,False,0
Tiến Vinh,49,Ca sĩ Tiến Vinh,False,0
Mai Thiên Trang,31,Ca sĩ Mai Thiên Trang,False,0
Huyền Tâm Môn,20,Ca sĩ Huyền Tâm Môn,False,0
Hoàng Mai Trang,41,Ca sĩ Hoàng Mai Trang,False,0
Nhất Thiên Bảo,44,Ca sĩ Nhất Thiên Bảo,False,0
Ngọc Ký,40,Ca sĩ Ngọc Ký,False,0
Yong Anhh,27,Ca sĩ Yong Anhh,False,0
Nguyễn Xuân Lân,35,Ca sĩ Nguyễn Xuân Lân,False,0
Như Thùy,29,Ca sĩ Như Thùy,False,0
Gina M P336,23,Ca sĩ Gina M P336,False,0
Tùy Phong,30,Ca sĩ Tùy Phong,False,0
Trương Quân Bảo,29,Ca sĩ Trương Quân Bảo,False,0
Huy Vạc,30,Ca sĩ Huy Vạc,False,0
Sèn Hoàng Mỹ Lam,30,Ca sĩ Sèn Hoàng Mỹ Lam,False,0
Takej Minh Huy,38,Ca sĩ Takej Minh Huy,False,0
Phạm Anh Tuấn (Kazen Tuấn),31,Ca sĩ Phạm Anh Tuấn (Kazen Tuấn),False,0
Phạm Thị Bảo Trân,29,Ca sĩ Phạm Thị Bảo Trân,False,0
Ánh Tuyết,62,Ca sĩ Ánh Tuyết,False,0
Khang Việt,40,Ca sĩ Khang Việt,False,0
Đăng Vũ,46,Ca sĩ Đăng Vũ,False,0
Mai Hoa,48,Ca sĩ Mai Hoa,False,0
Trần Tuấn Anh (Brother A Tuấn Anh),35,Ca sĩ Trần Tuấn Anh (Brother A Tuấn Anh),False,0
Adam Thái,41,Ca sĩ Adam Thái,False,0
Phạm Đình Huy (H-Kray),23,Ca sĩ Phạm Đình Huy (H-Kray),False,0
Hakoota Dũng Hà,42,Ca sĩ Hakoota Dũng Hà,False,0
Trang Anh Thơ,43,Ca sĩ Trang Anh Thơ,False,0
Hồ Phong An,30,Ca sĩ Hồ Phong An,False,0
Justin Nguyễn,40,Ca sĩ Justin Nguyễn,False,0
Lê Anh Dũng,41,Ca sĩ Lê Anh Dũng,False,0
Hồ Quỳnh Tâm,49,Ca sĩ Hồ Quỳnh Tâm,False,0
Thiên Phúc,18,Ca sĩ Thiên Phúc,False,0
Hải Nguyên,34,Ca sĩ Hải Nguyên,False,0
Hồ Anh Dũng,41,Ca sĩ Hồ Anh Dũng,False,0
Hải Quân,39,Ca sĩ Hải Quân,False,0
Vũ Quốc Nhật,33,Ca sĩ Vũ Quốc Nhật,False,0
Jak Nguyễn,35,Ca sĩ Jak Nguyễn,False,0
Duy Drake,23,Ca sĩ Duy Drake,False,0
Ngọc Ny,33,Ca sĩ Ngọc Ny,False,0
Nguyễn Lan Thu,21,Ca sĩ Nguyễn Lan Thu,False,0
Addy Trần,35,Ca sĩ Addy Trần,False,0
Cao Luân Vũ,34,Ca sĩ Cao Luân Vũ,False,0
Dương Ý Nhi,24,Ca sĩ Dương Ý Nhi,False,0
Phan Ngọc Luân,35,Ca sĩ Phan Ngọc Luân,False,0
Hồng Ngọc,45,Ca sĩ Hồng Ngọc,False,0
Thiên Trường,40,Ca sĩ Thiên Trường,False,0
Linh Hoa,35,Ca sĩ Linh Hoa,False,0
Chương Đan,43,Ca sĩ Chương Đan,False,0
Cường Mio,27,Ca sĩ Cường Mio,False,0
Billy Nhựt Minh,26,Ca sĩ Billy Nhựt Minh,False,0
Lâm Vũ,41,Ca sĩ Lâm Vũ,False,0
Khánh Dung,34,Ca sĩ Khánh Dung,False,0
Trần Minh Quân,28,Ca sĩ Trần Minh Quân,False,0
Cindy Thái Tài,42,Ca sĩ Cindy Thái Tài,False,0
Lê Đức,27,Ca sĩ Lê Đức,False,0
Kiều Diễm - Lana,25,Ca sĩ Kiều Diễm - Lana,False,0
Anh Thúy,33,Ca sĩ Anh Thúy,False,0
Kiều Diễm,31,Ca sĩ Kiều Diễm,False,0
Trung Kiên,82,Ca sĩ Trung Kiên,False,0
Trần Quang Đại,39,Ca sĩ Trần Quang Đại,False,0
Hoài Nam,51,Ca sĩ Hoài Nam,False,0
Thái Thị Khánh Huyền,20,Ca sĩ Thái Thị Khánh Huyền,False,0
Dương Minh Tuấn,32,Ca sĩ Dương Minh Tuấn,False,0
Hồ Minh Tài,39,Ca sĩ Hồ Minh Tài,False,0
Trương Diễm,29,Ca sĩ Trương Diễm,False,0
Chế Linh,81,Ca sĩ Chế Linh,False,0
Nguyễn An An,28,Ca sĩ Nguyễn An An,False,0
Lê Thanh Ngọc,40,Ca sĩ Lê Thanh Ngọc,False,0
Tào Lữ Phụ,29,Ca sĩ Tào Lữ Phụ,False,0
Nam Dương,33,Ca sĩ Nam Dương,False,0
Vương Bảo Nam,35,Ca sĩ Vương Bảo Nam,False,0
Thanh Tuyền Ebony,38,Ca sĩ Thanh Tuyền Ebony,False,0
Âu Nam Thái,34,Ca sĩ Âu Nam Thái,False,0
Thanh Quý,29,Ca sĩ Thanh Quý,False,0
Long Nón Lá,23,Ca sĩ Long Nón Lá,False,0
Thái Sơn,29,Ca sĩ Thái Sơn,False,0
Lion Boy,30,Ca sĩ Lion Boy,False,0
Võ Nghi Bình,30,Ca sĩ Võ Nghi Bình,False,0
Thiện Nhân,21,Ca sĩ Thiện Nhân,False,0
Trần Mỹ Ngọc,32,Ca sĩ Trần Mỹ Ngọc,False,0
Mai Hằng (Tiger),25,Ca sĩ Mai Hằng (Tiger),False,0
Vy Dương,28,Ca sĩ Vy Dương,False,0
Liêu Anh Tuấn,38,Ca sĩ Liêu Anh Tuấn,False,0
Vũ Đức Mạnh,29,Ca sĩ Vũ Đức Mạnh,False,0
Quyn Si,29,Ca sĩ Quyn Si,False,0
Trang Nhung,49,Ca sĩ Trang Nhung,False,0
Ngọc Châu,37,Ca sĩ Ngọc Châu,False,0
Dương Hiếu Nghĩa,32,Ca sĩ Dương Hiếu Nghĩa,False,0
Ánh Linh,35,Ca sĩ Ánh Linh,False,0
Lê Thu Hà,30,Ca sĩ Lê Thu Hà,False,0
Y Thanh,44,Ca sĩ Y Thanh,False,0
Nguyễn Ngọc Tường Vy,21,Ca sĩ Nguyễn Ngọc Tường Vy,False,0
Bé Bảo An,17,Ca sĩ Bé Bảo An,False,0
M Qui,29,Ca sĩ M Qui,False,0
Sơn Ca,39,Ca sĩ Sơn Ca,False,0
Trương Ngọc Vân,33,Ca sĩ Trương Ngọc Vân,False,0
Lê Sang,43,Ca sĩ Lê Sang,False,0
Hoàng Nguyễn Ngọc Linh,20,Ca sĩ Hoàng Nguyễn Ngọc Linh,False,0
Nhã Ca,55,Ca sĩ Nhã Ca,False,0
Bé Thiên Khôi,18,Ca sĩ Bé Thiên Khôi,False,0
Hoàng Thiên Long,39,Ca sĩ Hoàng Thiên Long,False,0
Đức Tiến,39,Ca sĩ Đức Tiến,False,0
Địa Hải,40,Ca sĩ Địa Hải,False,0
Kỳ Phương,46,Ca sĩ Kỳ Phương,False,0
Quỳnh Như,34,Ca sĩ Quỳnh Như,False,0
Hoàng Mỹ An,27,Ca sĩ Hoàng Mỹ An,False,0
Wanbi Tuấn Anh,26,Ca sĩ Wanbi Tuấn Anh,False,0
Nguyễn Thị Thanh Xuân,23,Ca sĩ Nguyễn Thị Thanh Xuân,False,0
Đinh Ứng Phi Trường,39,Ca sĩ Đinh Ứng Phi Trường,False,0
Trương Lạc Quân,28,Ca sĩ Trương Lạc Quân,False,0
Tuyết Mai,35,Ca sĩ Tuyết Mai,False,0
Thiên Tú,30,Ca sĩ Thiên Tú,False,0
Zenky,34,Ca sĩ Zenky,False,0
Phạm Sắc Lệnh,26,Ca sĩ Phạm Sắc Lệnh,False,0
Hana ,21,Ca sĩ Hana ,False,0
Allan Thanh Tú,31,Ca sĩ Allan Thanh Tú,False,0
Trường Sang,22,Ca sĩ Trường Sang,False,0
Hạnh Kenny,31,Ca sĩ Hạnh Kenny,False,0
Kiều Dung Sao Mai,30,Ca sĩ Kiều Dung Sao Mai,False,0
Jokes Bii,24,Ca sĩ Jokes Bii,False,0
Bỉnh Tài,27,Ca sĩ Bỉnh Tài,False,0
Dương Triều Vỹ,38,Ca sĩ Dương Triều Vỹ,False,0
Hà Vân,42,Ca sĩ Hà Vân,False,0
Đỗ Phong (Gizo),26,Ca sĩ Đỗ Phong (Gizo),False,0
Bùi Minh Hạnh,20,Ca sĩ Bùi Minh Hạnh,False,0
Hữu Thọ,41,Ca sĩ Hữu Thọ,False,0
Tống Gia Vỹ,41,Ca sĩ Tống Gia Vỹ,False,0
Kim Tiểu Phương,35,Ca sĩ Kim Tiểu Phương,False,0
Cảnh Minh,32,Ca sĩ Cảnh Minh,False,0
Kiều Thương,31,Ca sĩ Kiều Thương,False,0
Đặng Minh,23,Ca sĩ Đặng Minh,False,0
Trương Đình,32,Ca sĩ Trương Đình,False,0
Ken Nguyễn,34,Ca sĩ Ken Nguyễn,False,0
Quách Quang,31,Ca sĩ Quách Quang,False,0
Lộc Thu Hằng,28,Ca sĩ Lộc Thu Hằng,False,0
Duy Quang,62,Ca sĩ Duy Quang,False,0
Lê Trinh,36,Ca sĩ Lê Trinh,False,0
Tô Minh Thắng,48,Ca sĩ Tô Minh Thắng,False,0
Mai Fin,33,Ca sĩ Mai Fin,False,0
Khánh Du,56,Ca sĩ Khánh Du,False,0
Đỗ Phú Quí,30,Ca sĩ Đỗ Phú Quí,False,0
Yến Nhi,36,Ca sĩ Yến Nhi,False,0
Cindy V,25,Ca sĩ Cindy V,False,0
Trần Thùy Dương (Saabirose),21,Ca sĩ Trần Thùy Dương (Saabirose),False,0
Quỳnh Trang,26,Ca sĩ Quỳnh Trang,False,0
Phan Nguyễn Hà Linh,20,Ca sĩ Phan Nguyễn Hà Linh,False,0
Lâm Gia Thành,33,Ca sĩ Lâm Gia Thành,False,0
Kevin Triệu,43,Ca sĩ Kevin Triệu,False,0
Only T,33,Ca sĩ Only T,False,0
Basker Ngọc Tân,32,Ca sĩ Basker Ngọc Tân,False,0
Hoàng Quân,42,Ca sĩ Hoàng Quân,False,0
Nguyễn Phan Tú Dung,52,Ca sĩ Nguyễn Phan Tú Dung,False,0
Lê Nhật Trường,33,Ca sĩ Lê Nhật Trường,False,0
Phạm Thùy Dung,38,Ca sĩ Phạm Thùy Dung,False,0
Phạm Nguyễn Duy,30,Ca sĩ Phạm Nguyễn Duy,False,0
Lâm Bảo Phi,39,Ca sĩ Lâm Bảo Phi,False,0
Anh Tuấn,45,Ca sĩ Anh Tuấn,False,0
Hương Ly Sao Mai,30,Ca sĩ Hương Ly Sao Mai,False,0
Nguyễn Nhật Linh,28,Ca sĩ Nguyễn Nhật Linh,False,0
Pudding Vũ,30,Ca sĩ Pudding Vũ,False,0
Danh Zoram,30,Ca sĩ Danh Zoram,False,0
Nguyễn Quang Huy,25,Ca sĩ Nguyễn Quang Huy,False,0
Hải Yến,41,Ca sĩ Hải Yến,False,0
Mai Quang Khải,21,Ca sĩ Mai Quang Khải,False,0
Nguyễn Thị Thu An,23,Ca sĩ Nguyễn Thị Thu An,False,0
Dương Nhất Linh,34,Ca sĩ Dương Nhất Linh,False,0
Khả Tú,49,Ca sĩ Khả Tú,False,0
Bùi Phương Khánh Thy (Thảo Ngọc),27,Ca sĩ Bùi Phương Khánh Thy (Thảo Ngọc),False,0
Trịnh Tuấn Vỹ,41,Ca sĩ Trịnh Tuấn Vỹ,False,0
Lê Hoàng Ngọc Ánh,23,Ca sĩ Lê Hoàng Ngọc Ánh,False,0
Vân Khánh,45,Ca sĩ Vân Khánh,False,0
Yến Nhi (Yinee),34,Ca sĩ Yến Nhi (Yinee),False,0
Chế Phong,50,Ca sĩ Chế Phong,False,0
Trung Quang,26,Ca sĩ Trung Quang,False,0
Nguyễn Trà My,31,Ca sĩ Nguyễn Trà My,False,0
Mihoo,22,Ca sĩ Mihoo,False,0
Ngọc Lan Trang,25,Ca sĩ Ngọc Lan Trang,False,0
Nguyễn Hoàng Ly,27,Ca sĩ Nguyễn Hoàng Ly,False,0
Phạm Duy Linh,25,Ca sĩ Phạm Duy Linh,False,0
Cao Trung,35,Ca sĩ Cao Trung,False,0
Yên Nhiên,29,Ca sĩ Yên Nhiên,False,0
Nguyên Trung,33,Ca sĩ Nguyên Trung,False,0
Lệ Rơi,36,Ca sĩ Lệ Rơi,False,0
Lê Thái Sơn,31,Ca sĩ Lê Thái Sơn,False,0
Thiên Vương,41,Ca sĩ Thiên Vương,False,0
Đăng Nguyên,36,Ca sĩ Đăng Nguyên,False,0
Hồ Gia Khánh,35,Ca sĩ Hồ Gia Khánh,False,0
Đông Chull,29,Ca sĩ Đông Chull,False,0
Vũ Thái Thảo Vy,21,Ca sĩ Vũ Thái Thảo Vy,False,0
Trương Đan Huy,40,Ca sĩ Trương Đan Huy,False,0
Linbi,23,Ca sĩ Linbi,False,0
Hà Văn Hữu Thắng,27,Ca sĩ Hà Văn Hữu Thắng,False,0
Châu Như Quỳnh,26,Ca sĩ Châu Như Quỳnh,False,0
Lê Hùng Cường,51,Ca sĩ Lê Hùng Cường,False,0
Huỳnh Lộc,40,Ca sĩ Huỳnh Lộc,False,0
Tô Khánh An,37,Ca sĩ Tô Khánh An,False,0
Trần Thúy Vân Quỳnh,39,Ca sĩ Trần Thúy Vân Quỳnh,False,0
Huy Đinh,25,Ca sĩ Huy Đinh,False,0
Phạm Kiều Huyền,24,Ca sĩ Phạm Kiều Huyền,False,0
Bùi Caroon,34,Ca sĩ Bùi Caroon,False,0
Lâm Ngọc Hoa,29,Ca sĩ Lâm Ngọc Hoa,False,0
Khánh Hòa,44,Ca sĩ Khánh Hòa,False,0
Hương Thủy,39,Ca sĩ Hương Thủy,False,0
Ngô Anh Đạt,23,Ca sĩ Ngô Anh Đạt,False,0
Phương Cẩm Ngọc,32,Ca sĩ Phương Cẩm Ngọc,False,0
Đào Phi Dương,39,Ca sĩ Đào Phi Dương,False,0
Bùi Công Nam,30,Ca sĩ Bùi Công Nam,False,0
Yuki Huy Nam,31,Ca sĩ Yuki Huy Nam,False,0
Huỳnh Nhật Huy,45,Ca sĩ Huỳnh Nhật Huy,False,0
Trung Quang Bolero,25,Ca sĩ Trung Quang Bolero,False,0
Huỳnh Quốc Đạt,25,Ca sĩ Huỳnh Quốc Đạt,False,0
Rum Hồ Minh Triết,27,Ca sĩ Rum Hồ Minh Triết,False,0
Đặng Huỳnh Quân,31,Ca sĩ Đặng Huỳnh Quân,False,0
Sỹ Tuệ,29,Ca sĩ Sỹ Tuệ,False,0
Phương Anh Idol,42,Ca sĩ Phương Anh Idol,False,0
Nipe,33,Ca sĩ Nipe,False,0
Duy Mạnh,48,Ca sĩ Duy Mạnh,False,0
Phạm Tùng Lâm,34,Ca sĩ Phạm Tùng Lâm,False,0
Châu Ngọc Linh,33,Ca sĩ Châu Ngọc Linh,False,0
Nguyên Khôi,39,Ca sĩ Nguyên Khôi,False,0
Ngọc Linh,44,Ca sĩ Ngọc Linh,False,0
Thiên Ân,23,Ca sĩ Thiên Ân,False,0
Hoàng Minh Quý,27,Ca sĩ Hoàng Minh Quý,False,0
Đặng Tuấn Phương,25,Ca sĩ Đặng Tuấn Phương,False,0
Châu Gia Kiệt,43,Ca sĩ Châu Gia Kiệt,False,0
Lưu Hưng,33,Ca sĩ Lưu Hưng,False,0
Nguyễn Bích Ngọc,29,Ca sĩ Nguyễn Bích Ngọc,False,0
Đặng Anh Tuấn,37,Ca sĩ Đặng Anh Tuấn,False,0
Tuấn Khương,30,Ca sĩ Tuấn Khương,False,0
Phạm Khánh Hưng,41,Ca sĩ Phạm Khánh Hưng,False,0
Bom B,28,Ca sĩ Bom B,False,0
Tống Hoàng Hải,37,Ca sĩ Tống Hoàng Hải,False,0
Đình Trường,26,Ca sĩ Đình Trường,False,0
Đinh Quốc Cường,30,Ca sĩ Đinh Quốc Cường,False,0
Đặng Việt Thái,32,Ca sĩ Đặng Việt Thái,False,0
Nguyễn Minh Nhật,19,Ca sĩ Nguyễn Minh Nhật,False,0
Bảo Ngọc,31,Ca sĩ Bảo Ngọc,False,0
Châu Việt Cường,39,Ca sĩ Châu Việt Cường,False,0
Quách An An,38,Ca sĩ Quách An An,False,0
Khánh Phong,31,Ca sĩ Khánh Phong,False,0
Dương Nghi Đình,14,Ca sĩ Dương Nghi Đình,False,0
Quang Trường,43,Ca sĩ Quang Trường,False,0
Đình Phước,32,Ca sĩ Đình Phước,False,0
Nguyễn Hoàng Bảo Trân,30,Ca sĩ Nguyễn Hoàng Bảo Trân,False,0
Rôti,28,Ca sĩ Rôti,False,0
Tùng Anh Bolero,37,Ca sĩ Tùng Anh Bolero,False,0
Vincie (Lữ Ái Vy),26,Ca sĩ Vincie (Lữ Ái Vy),False,0
Anna Lan Ngọc,38,Ca sĩ Anna Lan Ngọc,False,0
Duyên Anh Idol,35,Ca sĩ Duyên Anh Idol,False,0
Tlong,20,Ca sĩ Tlong,False,0
Vũ Trâm Anh,41,Ca sĩ Vũ Trâm Anh,False,0
Tia Hải Châu,30,Ca sĩ Tia Hải Châu,False,0
Bạch Trà,31,Ca sĩ Bạch Trà,False,0
Đoàn Hồng Hạnh,31,Ca sĩ Đoàn Hồng Hạnh,False,0
Lâm Chấn Kiệt,32,Ca sĩ Lâm Chấn Kiệt,False,0
La Sương Sương,35,Ca sĩ La Sương Sương,False,0
Bích Tuyết,24,Ca sĩ Bích Tuyết,False,0
Thanh Tài,32,Ca sĩ Thanh Tài,False,0
Hà Nhi Idol,29,Ca sĩ Hà Nhi Idol,False,0
Hoàng Hồng Ngọc,31,Ca sĩ Hoàng Hồng Ngọc,False,0
Phạm Tuyết Nhung,22,Ca sĩ Phạm Tuyết Nhung,False,0
Ngọc My,34,Ca sĩ Ngọc My,False,0
Nghi Văn,39,Ca sĩ Nghi Văn,False,0
Yan Nguyễn,28,Ca sĩ Yan Nguyễn,False,0
Bảo Yến Rosie,28,Ca sĩ Bảo Yến Rosie,False,0
Cao Tuấn Thiên,37,Ca sĩ Cao Tuấn Thiên,False,0
Minh Như,24,Ca sĩ Minh Như,False,0
Jackie Thắng Nguyễn,24,Ca sĩ Jackie Thắng Nguyễn,False,0
Đan Trang,23,Ca sĩ Đan Trang,False,0
Linh Cáo,33,Ca sĩ Linh Cáo,False,0
Nguyễn Ngọc Anh Thư,23,Ca sĩ Nguyễn Ngọc Anh Thư,False,0
Nguyễn Minh Tú,27,Ca sĩ Nguyễn Minh Tú,False,0
Nguyễn Mai Thùy Anh,20,Ca sĩ Nguyễn Mai Thùy Anh,False,0
Zino Monstar ,27,Ca sĩ Zino Monstar ,False,0
Nguyễn Xuân Tuấn Dương,47,Ca sĩ Nguyễn Xuân Tuấn Dương,False,0
Đoàn Khánh Linh,18,Ca sĩ Đoàn Khánh Linh,False,0
Đinh Tuấn Anh,28,Ca sĩ Đinh Tuấn Anh,False,0
Ngọc Kara,33,Ca sĩ Ngọc Kara,False,0
Ngọc Liên,41,Ca sĩ Ngọc Liên,False,0
Khải An,39,Ca sĩ Khải An,False,0
Đoàn Tuấn Anh,28,Ca sĩ Đoàn Tuấn Anh,False,0
Duy Uyên,40,Ca sĩ Duy Uyên,False,0
Châu Ngọc Tiên,27,Ca sĩ Châu Ngọc Tiên,False,0
Gobi Vũ,33,Ca sĩ Gobi Vũ,False,0
Phú Hiển,28,Ca sĩ Phú Hiển,False,0
Lee Nhất Phong,31,Ca sĩ Lee Nhất Phong,False,0
Lưu Bảo Huy,36,Ca sĩ Lưu Bảo Huy,False,0
Diễm Sương,34,Ca sĩ Diễm Sương,False,0
Nguyễn Duyên Quỳnh,33,Ca sĩ Nguyễn Duyên Quỳnh,False,0
Hoàng Đức Thịnh,32,Ca sĩ Hoàng Đức Thịnh,False,0
Mai Phương Dung,33,Ca sĩ Mai Phương Dung,False,0
Quang Vboy,38,Ca sĩ Quang Vboy,False,0
Trúc Phương,33,Ca sĩ Trúc Phương,False,0
Trần Hoàng Yến,30,Ca sĩ Trần Hoàng Yến,False,0
Dương Bình Minh,33,Ca sĩ Dương Bình Minh,False,0
Dương Hùng Khánh,24,Ca sĩ Dương Hùng Khánh,False,0
Lưu Gia Bảo,39,Ca sĩ Lưu Gia Bảo,False,0
Như Bình,16,Ca sĩ Như Bình,False,0
Diệu Kiên,24,Ca sĩ Diệu Kiên,False,0
Quốc Thống (Dozart),22,Ca sĩ Quốc Thống (Dozart),False,0
Trần Hà Nhi,29,Ca sĩ Trần Hà Nhi,False,0
Trần Tâm,45,Ca sĩ Trần Tâm,False,0
Trí Hải,23,Ca sĩ Trí Hải,False,0
Hoàng Tahi,27,Ca sĩ Hoàng Tahi,False,0
Andiez Hoài Nam,28,Ca sĩ Andiez Hoài Nam,False,0
Hồng Gấm,30,Ca sĩ Hồng Gấm,False,0
Phạm Hương Giang ,25,Ca sĩ Phạm Hương Giang ,False,0
Nguyễn Thúy Hà,42,Ca sĩ Nguyễn Thúy Hà,False,0
Lê Thanh Phong,31,Ca sĩ Lê Thanh Phong,False,0
Trần Chí Thiện (Sinike),25,Ca sĩ Trần Chí Thiện (Sinike),False,0
An Ngọc,27,Ca sĩ An Ngọc,False,0
Ngọc Khanh,34,Ca sĩ Ngọc Khanh,False,0
Huỳnh Phương Duy,30,Ca sĩ Huỳnh Phương Duy,False,0
Ngọc Kayla,32,Ca sĩ Ngọc Kayla,False,0
Andy Quách,39,Ca sĩ Andy Quách,False,0
Cherry Ngọc Trâm,30,Ca sĩ Cherry Ngọc Trâm,False,0
Hoàng Oanh,77,Ca sĩ Hoàng Oanh,False,0
Hà Thúy Anh,35,Ca sĩ Hà Thúy Anh,False,0
Nguyễn Đức Tùng,34,Ca sĩ Nguyễn Đức Tùng,False,0
Lân Nhã,37,Ca sĩ Lân Nhã,False,0
Changg,22,Ca sĩ Changg,False,0
A Tuân,37,Ca sĩ A Tuân,False,0
Bùi Hoàng Yến,32,Ca sĩ Bùi Hoàng Yến,False,0
Đức Hati,31,Ca sĩ Đức Hati,False,0
Đoàn Tuấn,31,Ca sĩ Đoàn Tuấn,False,0
Đông Quân,43,Ca sĩ Đông Quân,False,0
Bùi Vũ Tường Vy,20,Ca sĩ Bùi Vũ Tường Vy,False,0
Thiên Kim,51,Ca sĩ Thiên Kim,False,0
Bé Kim Ngọc,18,Ca sĩ Bé Kim Ngọc,False,0
Tô Chấn Phong,51,Ca sĩ Tô Chấn Phong,False,0
Sông Thao,33,Ca sĩ Sông Thao,False,0
Vi Nhạn Ngọc,33,Ca sĩ Vi Nhạn Ngọc,False,0
Nguyên Thảo,43,Ca sĩ Nguyên Thảo,False,0
Đỗ Tùng Lâm,33,Ca sĩ Đỗ Tùng Lâm,False,0
Lê Phạm Thái Ngân,22,Ca sĩ Lê Phạm Thái Ngân,False,0
Sofia,23,Ca sĩ Sofia,False,0
Vang Quốc Hải,38,Ca sĩ Vang Quốc Hải,False,0
Dương Thiên Anh,27,Ca sĩ Dương Thiên Anh,False,0
Huỳnh Thật,34,Ca sĩ Huỳnh Thật,False,0
Việt Sơn,33,Ca sĩ Việt Sơn,False,0
Hoàng Hải Dương,27,Ca sĩ Hoàng Hải Dương,False,0
Mai Diệu Ly,32,Ca sĩ Mai Diệu Ly,False,0
Muộii,21,Ca sĩ Muộii,False,0
Hồ Đức Lợi,30,Ca sĩ Hồ Đức Lợi,False,0
Quân Han,27,Ca sĩ Quân Han,False,0
Cao Sỹ Hùng,44,Ca sĩ Cao Sỹ Hùng,False,0
Lê Minh Ngọc,23,Ca sĩ Lê Minh Ngọc,False,0
Bình Minh Vũ,34,Ca sĩ Bình Minh Vũ,False,0
Đan Phương,42,Ca sĩ Đan Phương,False,0
Ngô Trác Lâm,33,Ca sĩ Ngô Trác Lâm,False,0
Trần Thành Đạt,28,Ca sĩ Trần Thành Đạt,False,0
Trương Khải Minh,35,Ca sĩ Trương Khải Minh,False,0
Đào Ngọc Sang,26,Ca sĩ Đào Ngọc Sang,False,0
Thiên Nhâm,24,Ca sĩ Thiên Nhâm,False,0
Phùng Tuấn Phong,33,Ca sĩ Phùng Tuấn Phong,False,0
La Nhật Tiến,32,Ca sĩ La Nhật Tiến,False,0
Hoàng Kim Quỳnh Anh,20,Ca sĩ Hoàng Kim Quỳnh Anh,False,0
Bằng Chương,32,Ca sĩ Bằng Chương,False,0
Nguyễn Phú Quý,41,Ca sĩ Nguyễn Phú Quý,False,0
Mỹ Hạnh,56,Ca sĩ Mỹ Hạnh,False,0
Nina Trâm,33,Ca sĩ Nina Trâm,False,0
Đình Phong,35,Ca sĩ Đình Phong,False,0
Trina Bảo Trân,43,Ca sĩ Trina Bảo Trân,False,0
Quang Linh,58,Ca sĩ Quang Linh,False,0
Thu Thủy (Sao Mai),29,Ca sĩ Thu Thủy (Sao Mai),False,0
Dật Hanh,35,Ca sĩ Dật Hanh,False,0
Kannan Nguyễn,43,Ca sĩ Kannan Nguyễn,False,0
Trang Thư,16,Ca sĩ Trang Thư,False,0
Nguyễn Trịnh Thiên Vương,41,Ca sĩ Nguyễn Trịnh Thiên Vương,False,0
Hà Thái Hoàng,39,Ca sĩ Hà Thái Hoàng,False,0
Lạc Thiên,38,Ca sĩ Lạc Thiên,False,0
Dilan Vũ,36,Ca sĩ Dilan Vũ,False,0
Thanh Thúy,46,Ca sĩ Thanh Thúy,False,0
Cam Thơ,52,Ca sĩ Cam Thơ,False,0
Mai Yến Chi,36,Ca sĩ Mai Yến Chi,False,0
Mai Thương,35,Ca sĩ Mai Thương,False,0
Dương Ngọc Ánh,17,Ca sĩ Dương Ngọc Ánh,False,0
Lê Quỳnh Thy (Pay),29,Ca sĩ Lê Quỳnh Thy (Pay),False,0
